sample_id,sample_date,stream_ion,ion_conc
Q2,1997-12-23,Ca,7.26
Q2,1997-12-23,NO3-N,184
Q2,1997-12-30,K,0.9
Q2,1997-12-30,Mg,3.3
Q2,1997-12-30,Ca,7.42
Q2,1998-01-07,K,0.45
Q2,1998-01-07,Mg,0.8
Q2,1998-01-07,Ca,2.51
Q2,1998-01-07,NH4-N,25
Q2,1998-01-07,NO3-N,137
Q2,1998-01-13,K,0.82
Q2,1998-01-13,Mg,2.53
Q2,1998-01-13,Ca,5.74
Q2,1998-01-13,NH4-N,13
Q2,1998-01-13,NO3-N,224
Q2,1998-01-20,Mg,0.48
Q2,1998-01-20,Ca,3.53
Q2,1998-01-20,NH4-N,9
Q2,1998-01-20,NO3-N,5
Q2,1998-01-27,K,0.63
Q2,1998-01-27,Mg,1.32
Q2,1998-01-27,Ca,4.39
Q2,1998-01-27,NH4-N,59
Q2,1998-01-27,NO3-N,87
Q2,1998-02-03,K,1.21
Q2,1998-02-03,Mg,2.63
Q2,1998-02-03,Ca,2.82
Q2,1998-02-03,NH4-N,8
Q2,1998-02-03,NO3-N,216
Q2,1998-02-10,K,3.79
Q2,1998-02-10,Mg,2.23
Q2,1998-02-10,Ca,3.66
Q2,1998-02-10,NH4-N,9
Q2,1998-02-10,NO3-N,187
Q2,1998-02-17,K,0.99
Q2,1998-02-17,Mg,2.84
Q2,1998-02-17,Ca,4.09
Q2,1998-02-17,NH4-N,6
Q2,1998-02-17,NO3-N,111
Q2,1998-02-24,K,1.34
Q2,1998-02-24,Mg,3
Q2,1998-02-24,Ca,3.78
Q2,1998-02-24,NH4-N,25
Q2,1998-02-24,NO3-N,150
Q2,1998-03-03,K,0.89
Q2,1998-03-03,Mg,2.85
Q2,1998-03-03,Ca,4.56
Q2,1998-03-03,NO3-N,106
Q2,1998-03-10,K,0.93
Q2,1998-03-10,Mg,2.49
Q2,1998-03-10,Ca,3.46
Q2,1998-03-10,NH4-N,13
Q2,1998-03-10,NO3-N,84
Q2,1998-03-17,K,1.05
Q2,1998-03-17,Mg,2.5
Q2,1998-03-17,Ca,3.32
Q2,1998-03-17,NH4-N,6
Q2,1998-03-17,NO3-N,31
Q2,1998-03-24,K,1.08
Q2,1998-03-24,Mg,2.84
Q2,1998-03-24,Ca,5.43
Q2,1998-03-24,NH4-N,9
Q2,1998-03-24,NO3-N,149
Q2,1998-03-31,K,0.83
Q2,1998-03-31,Mg,1.24
Q2,1998-03-31,Ca,3.37
Q2,1998-03-31,NO3-N,82
Q2,1998-04-07,K,0.87
Q2,1998-04-07,Mg,2.42
Q2,1998-04-07,Ca,5.12
Q2,1998-04-07,NO3-N,108
Q2,1998-04-14,K,0.32
Q2,1998-04-14,Mg,0.96
Q2,1998-04-14,Ca,3.42
Q2,1998-04-14,NH4-N,6
Q2,1998-04-14,NO3-N,24
Q2,1998-04-21,K,0.84
Q2,1998-04-21,Mg,2.3
Q2,1998-04-21,Ca,3.98
Q2,1998-04-21,NH4-N,14
Q2,1998-04-28,K,0.78
Q2,1998-04-28,Mg,3.02
Q2,1998-04-28,Ca,4.41
Q2,1998-04-28,NO3-N,196
Q2,1998-05-05,K,1.47
Q2,1998-05-05,Mg,2.9
Q2,1998-05-05,Ca,6.23
Q2,1998-05-05,NH4-N,27
Q2,1998-05-05,NO3-N,11
Q2,1998-05-12,K,0.39
Q2,1998-05-12,Mg,1.26
Q2,1998-05-12,Ca,5.48
Q2,1998-05-12,NO3-N,47
Q2,1998-05-19,K,1.91
Q2,1998-05-19,Mg,4.42
Q2,1998-05-19,Ca,5.63
Q2,1998-05-19,NH4-N,10
Q2,1998-05-19,NO3-N,269
Q2,1998-05-26,K,1.24
Q2,1998-05-26,Mg,1.94
Q2,1998-05-26,Ca,3.81
Q2,1998-05-26,NH4-N,6
Q2,1998-05-26,NO3-N,64
Q2,1998-06-02,K,0.7
Q2,1998-06-02,Mg,1.95
Q2,1998-06-02,Ca,4.85
Q2,1998-06-02,NO3-N,142
Q2,1998-06-09,K,2.26
Q2,1998-06-09,Mg,3.14
Q2,1998-06-09,Ca,6.37
Q2,1998-06-09,NH4-N,46
Q2,1998-06-09,NO3-N,53
Q2,1998-06-16,K,0.9
Q2,1998-06-16,Mg,2.12
Q2,1998-06-16,Ca,4.68
Q2,1998-06-16,NO3-N,172
Q2,1998-06-23,K,0.59
Q2,1998-06-23,Mg,1.68
Q2,1998-06-23,Ca,4.54
Q2,1998-06-23,NO3-N,90
Q2,1998-06-30,K,1
Q2,1998-06-30,Mg,2.81
Q2,1998-06-30,Ca,4.84
Q2,1998-06-30,NH4-N,5
Q2,1998-06-30,NO3-N,112
Q2,1998-07-21,K,0.93
Q2,1998-07-21,Mg,2.55
Q2,1998-07-21,Ca,5.65
Q2,1998-07-21,NH4-N,11
Q2,1998-07-21,NO3-N,10
Q2,1998-07-28,K,0.78
Q2,1998-07-28,Mg,2.47
Q2,1998-07-28,Ca,5.47
Q2,1998-07-28,NO3-N,144
Q2,1998-08-04,K,0.77
Q2,1998-08-04,Mg,3
Q2,1998-08-04,Ca,6.56
Q2,1998-08-04,NO3-N,118
Q2,1998-08-11,K,1.02
Q2,1998-08-11,Mg,2.87
Q2,1998-08-11,Ca,5.95
Q2,1998-08-11,NO3-N,103
Q2,1998-08-18,K,0.82
Q2,1998-08-18,Mg,2.6
Q2,1998-08-18,Ca,5.68
Q2,1998-08-18,NO3-N,106
Q2,1998-08-25,K,1.1
Q2,1998-08-25,Mg,1.63
Q2,1998-08-25,Ca,3.65
Q2,1998-08-25,NH4-N,5
Q2,1998-08-25,NO3-N,244
Q2,1998-09-01,K,0.92
Q2,1998-09-01,Mg,2.71
Q2,1998-09-01,Ca,5.98
Q2,1998-09-01,NO3-N,33
Q2,1998-09-08,K,0.37
Q2,1998-09-08,Mg,0.32
Q2,1998-09-08,Ca,1.88
Q2,1998-09-15,K,0.99
Q2,1998-09-15,Mg,1.34
Q2,1998-09-15,Ca,2.99
Q2,1998-09-15,NH4-N,8
Q2,1998-09-15,NO3-N,187
Q2,1998-09-23,K,1.18
Q2,1998-09-23,Mg,2.48
Q2,1998-09-23,Ca,5.82
Q2,1998-09-23,NH4-N,7
Q2,1998-09-23,NO3-N,248
Q2,1998-09-26,K,1.25
Q2,1998-09-26,Mg,2.84
Q2,1998-09-26,Ca,6.7
Q2,1998-09-26,NO3-N,240
Q2,1998-09-29,K,1.2
Q2,1998-09-29,Mg,2.95
Q2,1998-09-29,Ca,6.65
Q2,1998-09-29,NO3-N,261
Q2,1998-10-01,K,1.32
Q2,1998-10-01,Mg,2.96
Q2,1998-10-01,Ca,6.45
Q2,1998-10-01,NH4-N,6
Q2,1998-10-01,NO3-N,230
Q2,1998-10-01,K,1.28
Q2,1998-10-01,Mg,2.98
Q2,1998-10-01,Ca,6.6
Q2,1998-10-01,NH4-N,13
Q2,1998-10-01,NO3-N,44
Q2,1998-10-03,K,1.27
Q2,1998-10-03,Mg,3.01
Q2,1998-10-03,Ca,6.85
Q2,1998-10-03,NH4-N,8
Q2,1998-10-03,NO3-N,28
Q2,1998-10-06,K,1.19
Q2,1998-10-06,Mg,2.99
Q2,1998-10-06,Ca,6.76
Q2,1998-10-06,NH4-N,10
Q2,1998-10-06,NO3-N,240
Q2,1998-10-09,K,2.45
Q2,1998-10-09,Mg,2.92
Q2,1998-10-09,Ca,6.54
Q2,1998-10-09,NO3-N,309
Q2,1998-10-13,K,1.05
Q2,1998-10-13,Mg,3.02
Q2,1998-10-13,Ca,5.45
Q2,1998-10-13,NH4-N,7
Q2,1998-10-13,NO3-N,18
Q2,1998-10-16,K,1.18
Q2,1998-10-16,Mg,2.9
Q2,1998-10-16,Ca,6.64
Q2,1998-10-16,NH4-N,20
Q2,1998-10-16,NO3-N,288
Q2,1998-10-20,K,1.44
Q2,1998-10-20,Mg,2.97
Q2,1998-10-20,Ca,8.4
Q2,1998-10-20,NO3-N,338
Q2,1998-10-27,K,1.25
Q2,1998-10-27,Mg,2.69
Q2,1998-10-27,Ca,6.46
Q2,1998-10-27,NO3-N,293
Q2,1998-11-03,K,1.31
Q2,1998-11-03,Mg,2.62
Q2,1998-11-03,Ca,6.03
Q2,1998-11-03,NO3-N,356
Q2,1998-11-10,K,1.24
Q2,1998-11-10,Mg,2.78
Q2,1998-11-10,Ca,7.1
Q2,1998-11-10,NO3-N,375
Q2,1998-11-17,K,1.16
Q2,1998-11-17,Mg,2.86
Q2,1998-11-17,Ca,6.25
Q2,1998-11-17,NO3-N,376
Q2,1998-11-24,K,1.18
Q2,1998-11-24,Mg,2.84
Q2,1998-11-24,Ca,6.28
Q2,1998-11-24,NO3-N,387
Q2,1998-12-01,K,1.2
Q2,1998-12-01,Mg,1.91
Q2,1998-12-01,Ca,6.28
Q2,1998-12-01,NO3-N,401
Q2,1998-12-08,K,1.27
Q2,1998-12-08,Mg,2.96
Q2,1998-12-08,Ca,6.03
Q2,1998-12-08,NO3-N,314
Q2,1998-12-15,K,0.88
Q2,1998-12-15,Mg,1.57
Q2,1998-12-15,Ca,4.02
Q2,1998-12-15,NO3-N,333
Q2,1998-12-22,K,1.03
Q2,1998-12-22,Mg,3
Q2,1998-12-22,Ca,6.52
Q2,1998-12-22,NH4-N,43
Q2,1998-12-22,NO3-N,304
Q2,1998-12-29,K,1.29
Q2,1998-12-29,Mg,2.01
Q2,1998-12-29,Ca,4.38
Q2,1998-12-29,NO3-N,373
Q2,1999-01-05,K,1.16
Q2,1999-01-05,Mg,3.03
Q2,1999-01-05,Ca,6.36
Q2,1999-01-05,NH4-N,6
Q2,1999-01-05,NO3-N,315
Q2,1999-01-12,K,1.15
Q2,1999-01-12,Mg,4.28
Q2,1999-01-12,Ca,6.74
Q2,1999-01-12,NH4-N,40
Q2,1999-01-12,NO3-N,323
Q2,1999-01-19,K,1.12
Q2,1999-01-19,Mg,3.41
Q2,1999-01-19,Ca,5.35
Q2,1999-01-19,NH4-N,30
Q2,1999-01-19,NO3-N,300
Q2,1999-01-26,K,1.2
Q2,1999-01-26,Mg,2.82
Q2,1999-01-26,Ca,6
Q2,1999-01-26,NO3-N,314
Q2,1999-02-02,K,1.11
Q2,1999-02-02,Mg,2.89
Q2,1999-02-02,Ca,6.08
Q2,1999-02-02,NH4-N,9
Q2,1999-02-02,NO3-N,590
Q2,1999-02-09,K,0.87
Q2,1999-02-09,Mg,3.16
Q2,1999-02-09,Ca,7.67
Q2,1999-02-09,NO3-N,286
Q2,1999-02-16,K,0.95
Q2,1999-02-16,Mg,4.13
Q2,1999-02-16,Ca,6.55
Q2,1999-02-16,NO3-N,264
Q2,1999-02-23,K,2.18
Q2,1999-02-23,Mg,3.05
Q2,1999-02-23,Ca,6.49
Q2,1999-02-23,NH4-N,6
Q2,1999-02-23,NO3-N,356
Q2,1999-03-02,K,1.06
Q2,1999-03-02,Mg,4.62
Q2,1999-03-02,Ca,7.28
Q2,1999-03-02,NO3-N,234
Q2,1999-03-09,K,0.88
Q2,1999-03-09,Mg,2.91
Q2,1999-03-09,Ca,6.76
Q2,1999-03-09,NO3-N,229
Q2,1999-03-16,K,0.93
Q2,1999-03-16,Mg,2.95
Q2,1999-03-16,Ca,6.48
Q2,1999-03-16,NO3-N,263
Q2,1999-03-23,K,1.18
Q2,1999-03-23,Mg,3.65
Q2,1999-03-23,Ca,7.59
Q2,1999-03-23,NO3-N,297
Q2,1999-03-30,K,1.01
Q2,1999-03-30,Mg,2.86
Q2,1999-03-30,Ca,6.19
Q2,1999-03-30,NH4-N,5
Q2,1999-03-30,NO3-N,288
Q2,1999-04-06,K,1.2
Q2,1999-04-06,Mg,2.99
Q2,1999-04-06,Ca,6.37
Q2,1999-04-06,NO3-N,286
Q2,1999-04-13,K,0.98
Q2,1999-04-13,Mg,2.89
Q2,1999-04-13,Ca,6
Q2,1999-04-13,NO3-N,288
Q2,1999-04-20,K,1.07
Q2,1999-04-20,Mg,2.92
Q2,1999-04-20,Ca,6.35
Q2,1999-04-20,NO3-N,273
Q2,1999-04-27,K,1.14
Q2,1999-04-27,Mg,3.06
Q2,1999-04-27,Ca,6.52
Q2,1999-04-27,NH4-N,6
Q2,1999-04-27,NO3-N,308
Q2,1999-05-04,K,1.43
Q2,1999-05-04,Mg,3
Q2,1999-05-04,Ca,6.62
Q2,1999-05-04,NH4-N,5
Q2,1999-05-04,NO3-N,288
Q2,1999-05-11,K,1.04
Q2,1999-05-11,Mg,2.71
Q2,1999-05-11,Ca,5.55
Q2,1999-05-11,NO3-N,232
Q2,1999-05-18,K,1.24
Q2,1999-05-18,Mg,2.82
Q2,1999-05-18,Ca,5.38
Q2,1999-05-18,NH4-N,6
Q2,1999-05-18,NO3-N,228
Q2,1999-05-25,K,1.56
Q2,1999-05-25,Mg,2.94
Q2,1999-05-25,Ca,6.55
Q2,1999-05-25,NO3-N,224
Q2,1999-06-01,K,0.99
Q2,1999-06-01,Mg,2.94
Q2,1999-06-01,Ca,6
Q2,1999-06-01,NO3-N,34
Q2,1999-06-08,K,1.13
Q2,1999-06-08,Mg,2.97
Q2,1999-06-08,Ca,6.07
Q2,1999-06-08,NO3-N,58
Q2,1999-06-15,K,1.16
Q2,1999-06-15,Mg,2.96
Q2,1999-06-15,Ca,5.89
Q2,1999-06-15,NH4-N,7
Q2,1999-06-15,NO3-N,232
Q2,1999-06-22,K,1.18
Q2,1999-06-22,Mg,2.71
Q2,1999-06-22,Ca,5.94
Q2,1999-06-22,NO3-N,199
Q2,1999-06-29,K,1.14
Q2,1999-06-29,Mg,3
Q2,1999-06-29,Ca,6.43
Q2,1999-06-29,NO3-N,231
Q2,1999-07-06,K,1.42
Q2,1999-07-06,Mg,2.89
Q2,1999-07-06,Ca,5.71
Q2,1999-07-06,NH4-N,8
Q2,1999-07-06,NO3-N,172
Q2,1999-07-13,K,0.98
Q2,1999-07-13,Mg,1.5
Q2,1999-07-13,Ca,3.44
Q2,1999-07-13,NH4-N,9
Q2,1999-07-13,NO3-N,35
Q2,1999-07-20,K,0.98
Q2,1999-07-20,Mg,2.54
Q2,1999-07-20,Ca,4.13
Q2,1999-07-20,NO3-N,172
Q2,1999-07-27,K,1.01
Q2,1999-07-27,Mg,2.15
Q2,1999-07-27,Ca,4.6
Q2,1999-07-27,NH4-N,6
Q2,1999-07-27,NO3-N,132
Q2,1999-08-03,K,1.08
Q2,1999-08-03,Mg,2.33
Q2,1999-08-03,Ca,4.25
Q2,1999-08-03,NH4-N,10
Q2,1999-08-03,NO3-N,58
Q2,1999-08-10,K,0.86
Q2,1999-08-10,Mg,2.58
Q2,1999-08-10,Ca,4.57
Q2,1999-08-10,NO3-N,148
Q2,1999-08-17,K,0.92
Q2,1999-08-17,Mg,2.69
Q2,1999-08-17,Ca,4.73
Q2,1999-08-17,NO3-N,134
Q2,1999-08-24,K,0.81
Q2,1999-08-24,Mg,1.78
Q2,1999-08-24,Ca,3.98
Q2,1999-08-24,NH4-N,7
Q2,1999-08-24,NO3-N,148
Q2,1999-08-31,K,0.9
Q2,1999-08-31,Mg,2.78
Q2,1999-08-31,Ca,5.18
Q2,1999-08-31,NO3-N,174
Q2,1999-09-07,K,0.94
Q2,1999-09-07,Mg,2.8
Q2,1999-09-07,Ca,6.26
Q2,1999-09-07,NO3-N,151
Q2,1999-09-14,K,1.2
Q2,1999-09-14,Mg,1.81
Q2,1999-09-14,Ca,4
Q2,1999-09-14,NH4-N,20
Q2,1999-09-14,NO3-N,164
Q2,1999-09-21,K,0.98
Q2,1999-09-21,Mg,2.71
Q2,1999-09-21,Ca,5.71
Q2,1999-09-21,NO3-N,250
Q2,1999-09-28,K,0.96
Q2,1999-09-28,Mg,1.5
Q2,1999-09-28,Ca,3.52
Q2,1999-09-28,NH4-N,7
Q2,1999-09-28,NO3-N,175
Q2,1999-10-05,K,1.01
Q2,1999-10-05,Mg,2.83
Q2,1999-10-05,Ca,5.8
Q2,1999-10-05,NO3-N,235
Q2,1999-10-12,K,0.95
Q2,1999-10-12,Mg,2.47
Q2,1999-10-12,Ca,5.74
Q2,1999-10-12,NH4-N,6
Q2,1999-10-12,NO3-N,209
Q2,1999-10-19,K,0.91
Q2,1999-10-19,Mg,2.96
Q2,1999-10-19,Ca,6.48
Q2,1999-10-19,NO3-N,255
Q2,1999-10-26,K,0.94
Q2,1999-10-26,Mg,2.65
Q2,1999-10-26,Ca,4.64
Q2,1999-10-26,NO3-N,268
Q2,1999-11-02,K,1.02
Q2,1999-11-02,Mg,2.35
Q2,1999-11-02,Ca,4.19
Q2,1999-11-02,NO3-N,249
Q2,1999-11-09,K,0.92
Q2,1999-11-09,Mg,2.82
Q2,1999-11-09,Ca,4.65
Q2,1999-11-09,NO3-N,259
Q2,1999-11-16,Mg,3.39
Q2,1999-11-16,Ca,6.36
Q2,1999-11-16,NO3-N,411
Q2,1999-11-23,K,0.88
Q2,1999-11-23,Mg,2.81
Q2,1999-11-23,Ca,5.75
Q2,1999-11-23,NO3-N,285
Q2,1999-11-30,K,0.9
Q2,1999-11-30,Mg,2.84
Q2,1999-11-30,Ca,5.08
Q2,1999-11-30,NO3-N,280
Q2,1999-12-07,K,0.88
Q2,1999-12-07,Mg,2.21
Q2,1999-12-07,Ca,4.62
Q2,1999-12-07,NO3-N,237
Q2,1999-12-14,K,0.86
Q2,1999-12-14,Mg,2.95
Q2,1999-12-14,Ca,6.35
Q2,1999-12-14,NO3-N,269
Q2,1999-12-21,K,0.9
Q2,1999-12-21,Mg,2.99
Q2,1999-12-21,Ca,3.38
Q2,1999-12-21,NO3-N,249
Q2,1999-12-21,NO3-N,227
Q2,1999-12-28,K,0.74
Q2,1999-12-28,Mg,2.9
Q2,1999-12-28,Ca,5.5
Q2,1999-12-28,NO3-N,230
Q2,2000-01-04,K,0.96
Q2,2000-01-04,Mg,3.09
Q2,2000-01-04,Ca,6.12
Q2,2000-01-04,NH4-N,26
Q2,2000-01-04,NO3-N,252
Q2,2000-01-11,K,0.91
Q2,2000-01-11,Mg,2.63
Q2,2000-01-11,Ca,3.96
Q2,2000-01-11,NO3-N,249
Q2,2000-01-18,K,0.74
Q2,2000-01-18,Mg,2.76
Q2,2000-01-18,Ca,5.86
Q2,2000-01-18,NO3-N,231
Q2,2000-01-25,K,0.76
Q2,2000-01-25,Mg,2.85
Q2,2000-01-25,Ca,5.99
Q2,2000-01-25,NH4-N,6
Q2,2000-01-25,NO3-N,221
Q2,2000-02-01,K,0.85
Q2,2000-02-01,Mg,2.78
Q2,2000-02-01,Ca,4.59
Q2,2000-02-01,NH4-N,7
Q2,2000-02-01,NO3-N,216
Q2,2000-02-08,K,0.69
Q2,2000-02-08,Mg,2.88
Q2,2000-02-08,Ca,5.98
Q2,2000-02-08,NH4-N,6
Q2,2000-02-08,NO3-N,216
Q2,2000-02-15,K,0.92
Q2,2000-02-15,Mg,2.93
Q2,2000-02-15,Ca,6.51
Q2,2000-02-15,NO3-N,187
Q2,2000-02-22,K,0.81
Q2,2000-02-22,Mg,2.64
Q2,2000-02-22,Ca,5.83
Q2,2000-02-22,NO3-N,181
Q2,2000-02-29,K,0.88
Q2,2000-02-29,Mg,2.85
Q2,2000-02-29,Ca,5.19
Q2,2000-02-29,NO3-N,196
Q2,2000-03-07,K,0.84
Q2,2000-03-07,Mg,3.11
Q2,2000-03-07,Ca,6.53
Q2,2000-03-07,NO3-N,204
Q2,2000-03-14,K,0.7
Q2,2000-03-14,Mg,3.08
Q2,2000-03-14,Ca,6.27
Q2,2000-03-14,NO3-N,202
Q2,2000-03-21,K,0.76
Q2,2000-03-21,Mg,3.07
Q2,2000-03-21,Ca,5.87
Q2,2000-03-21,NO3-N,205
Q2,2000-03-28,K,1.54
Q2,2000-03-28,Mg,4.3
Q2,2000-03-28,Ca,7.61
Q2,2000-03-28,NO3-N,311
Q2,2000-04-04,K,1.16
Q2,2000-04-04,Mg,3.04
Q2,2000-04-04,Ca,6.19
Q2,2000-04-04,NH4-N,9
Q2,2000-04-04,NO3-N,207
Q2,2000-05-30,K,0.79
Q2,2000-05-30,Mg,1.16
Q2,2000-05-30,Ca,2.51
Q2,2000-05-30,NH4-N,6
Q2,2000-05-30,NO3-N,21
Q2,2000-06-13,K,0.9
Q2,2000-06-13,Mg,1.86
Q2,2000-06-13,Ca,4.41
Q2,2000-06-13,NH4-N,6
Q2,2000-06-13,NO3-N,70
Q2,2000-07-05,K,0.98
Q2,2000-07-05,Mg,3
Q2,2000-07-05,Ca,6.25
Q2,2000-07-05,NO3-N,136
Q2,2000-08-01,K,0.96
Q2,2000-08-01,Mg,2.57
Q2,2000-08-01,Ca,6.05
Q2,2000-08-01,NH4-N,16
Q2,2000-08-01,NO3-N,157
Q2,2000-08-15,K,0.97
Q2,2000-08-15,Mg,2.59
Q2,2000-08-15,Ca,5.83
Q2,2000-08-15,NH4-N,9
Q2,2000-08-15,NO3-N,99
Q2,2000-08-29,K,0.86
Q2,2000-08-29,Mg,2.31
Q2,2000-08-29,Ca,5.35
Q2,2000-08-29,NO3-N,131
Q2,2000-09-05,K,0.96
Q2,2000-09-05,Mg,2.59
Q2,2000-09-05,Ca,5.62
Q2,2000-09-05,NO3-N,117
Q2,2000-09-12,K,0.93
Q2,2000-09-12,Mg,2.51
Q2,2000-09-12,Ca,5.24
Q2,2000-09-12,NO3-N,116
Q2,2000-09-19,K,0.91
Q2,2000-09-19,Mg,2.16
Q2,2000-09-19,Ca,4.96
Q2,2000-09-19,NO3-N,115
Q2,2000-09-26,K,0.93
Q2,2000-09-26,Mg,2.7
Q2,2000-09-26,Ca,5.78
Q2,2000-09-26,NO3-N,133
Q2,2000-10-03,K,0.97
Q2,2000-10-03,Mg,1.54
Q2,2000-10-03,Ca,3.52
Q2,2000-10-03,NH4-N,20
Q2,2000-10-03,NO3-N,122
Q2,2000-10-10,K,0.91
Q2,2000-10-10,Mg,2.42
Q2,2000-10-10,Ca,5.05
Q2,2000-10-10,NO3-N,140
Q2,2000-10-17,K,0.88
Q2,2000-10-17,Mg,2.71
Q2,2000-10-17,Ca,5.29
Q2,2000-10-17,NO3-N,126
Q2,2000-10-24,K,0.91
Q2,2000-10-24,Mg,2.42
Q2,2000-10-24,Ca,5.3
Q2,2000-10-24,NO3-N,131
Q2,2000-10-31,K,0.86
Q2,2000-10-31,Mg,2.75
Q2,2000-10-31,Ca,4.7
Q2,2000-10-31,NO3-N,142
Q2,2000-11-07,K,0.86
Q2,2000-11-07,Mg,2.59
Q2,2000-11-07,Ca,4.62
Q2,2000-11-07,NO3-N,146
Q2,2000-11-14,K,0.83
Q2,2000-11-14,Mg,2.56
Q2,2000-11-14,Ca,4.33
Q2,2000-11-14,NH4-N,5
Q2,2000-11-14,NO3-N,162
Q2,2000-11-21,K,1.03
Q2,2000-11-21,Mg,2.63
Q2,2000-11-21,Ca,5.12
Q2,2000-11-21,NO3-N,145
Q2,2000-11-28,K,0.96
Q2,2000-11-28,Mg,2.8
Q2,2000-11-28,Ca,6.77
Q2,2000-11-28,NO3-N,143
Q2,2000-12-05,K,1
Q2,2000-12-05,Mg,3.23
Q2,2000-12-05,Ca,6.33
Q2,2000-12-05,NH4-N,36
Q2,2000-12-05,NO3-N,189
Q2,2000-12-12,K,1.85
Q2,2000-12-12,Mg,3.34
Q2,2000-12-12,Ca,5.68
Q2,2000-12-12,NO3-N,238
Q2,2000-12-19,K,0.94
Q2,2000-12-19,Mg,2.64
Q2,2000-12-19,Ca,5.21
Q2,2000-12-19,NO3-N,162
Q2,2000-12-26,K,0.6
Q2,2000-12-26,Mg,2.24
Q2,2000-12-26,Ca,5.53
Q2,2000-12-26,NO3-N,112
Q2,2001-01-02,K,0.76
Q2,2001-01-02,Mg,2.6
Q2,2001-01-02,Ca,4.33
Q2,2001-01-02,NH4-N,7
Q2,2001-01-02,NO3-N,201
Q2,2001-01-09,K,0.91
Q2,2001-01-09,Mg,3.19
Q2,2001-01-09,Ca,5.97
Q2,2001-01-09,NH4-N,7
Q2,2001-01-09,NO3-N,178
Q2,2001-01-16,K,0.95
Q2,2001-01-16,Mg,3.27
Q2,2001-01-16,Ca,7.03
Q2,2001-01-16,NH4-N,5
Q2,2001-01-16,NO3-N,208
Q2,2001-01-23,K,0.9
Q2,2001-01-23,Mg,3.74
Q2,2001-01-23,Ca,7.34
Q2,2001-01-23,NO3-N,217
Q2,2001-01-30,K,0.97
Q2,2001-01-30,Mg,2.24
Q2,2001-01-30,Ca,4.8
Q2,2001-01-30,NH4-N,9
Q2,2001-01-30,NO3-N,167
Q2,2001-02-06,K,0.89
Q2,2001-02-06,Mg,3.03
Q2,2001-02-06,Ca,5.55
Q2,2001-02-06,NH4-N,6
Q2,2001-02-06,NO3-N,190
Q2,2001-02-20,K,1.04
Q2,2001-02-20,Mg,3.45
Q2,2001-02-20,Ca,7.37
Q2,2001-02-20,NH4-N,13
Q2,2001-02-20,NO3-N,194
Q2,2001-04-24,K,1.06
Q2,2001-04-24,Mg,1.65
Q2,2001-04-24,Ca,3.79
Q2,2001-04-24,NH4-N,12
Q2,2001-04-24,NO3-N,79
Q2,2001-05-01,K,0.91
Q2,2001-05-01,Mg,1.91
Q2,2001-05-01,Ca,4.18
Q2,2001-05-01,NH4-N,8
Q2,2001-05-01,NO3-N,49
Q2,2001-05-08,K,0.88
Q2,2001-05-08,Mg,1.78
Q2,2001-05-08,Ca,3.69
Q2,2001-05-08,NO3-N,52
Q2,2001-05-15,K,1.05
Q2,2001-05-15,Mg,2.79
Q2,2001-05-15,Ca,6.54
Q2,2001-05-15,NO3-N,85
Q2,2001-05-22,K,1.12
Q2,2001-05-22,Mg,3.22
Q2,2001-05-22,Ca,7.21
Q2,2001-05-22,NH4-N,5
Q2,2001-05-22,NO3-N,115
Q2,2001-05-29,K,0.99
Q2,2001-05-29,Mg,2.6
Q2,2001-05-29,Ca,3.73
Q2,2001-05-29,NO3-N,96
Q2,2001-06-05,K,1.17
Q2,2001-06-05,Mg,1.32
Q2,2001-06-05,Ca,3.14
Q2,2001-06-05,NH4-N,14
Q2,2001-06-05,NO3-N,95
Q2,2001-06-12,K,0.98
Q2,2001-06-12,Mg,3.17
Q2,2001-06-12,Ca,7.07
Q2,2001-06-12,NO3-N,109
Q2,2001-06-19,K,1.24
Q2,2001-06-19,Mg,2.99
Q2,2001-06-19,Ca,5.5
Q2,2001-06-19,NH4-N,5
Q2,2001-06-19,NO3-N,95
Q2,2001-06-26,K,1.07
Q2,2001-06-26,Mg,2.88
Q2,2001-06-26,Ca,3.98
Q2,2001-06-26,NO3-N,131
Q2,2001-07-10,K,1
Q2,2001-07-10,Mg,3.24
Q2,2001-07-10,Ca,7.11
Q2,2001-07-10,NO3-N,136
Q2,2001-07-17,K,1.07
Q2,2001-07-17,Mg,3.42
Q2,2001-07-17,Ca,7.1
Q2,2001-07-17,NH4-N,7
Q2,2001-07-17,NO3-N,138
Q2,2001-07-24,K,1
Q2,2001-07-24,Mg,3.19
Q2,2001-07-24,Ca,7.16
Q2,2001-07-24,NO3-N,146
Q2,2001-07-31,K,0.96
Q2,2001-07-31,Mg,2.53
Q2,2001-07-31,Ca,5.72
Q2,2001-07-31,NO3-N,41
Q2,2001-08-07,K,0.97
Q2,2001-08-07,Mg,2.99
Q2,2001-08-07,Ca,6.88
Q2,2001-08-07,NO3-N,138
Q2,2001-08-28,K,1.09
Q2,2001-08-28,Mg,2.02
Q2,2001-08-28,Ca,4.65
Q2,2001-08-28,NH4-N,5
Q2,2001-08-28,NO3-N,122
Q2,2001-09-04,K,1.06
Q2,2001-09-04,Mg,2.76
Q2,2001-09-04,Ca,5.63
Q2,2001-09-04,NO3-N,104
Q2,2001-09-11,K,1.04
Q2,2001-09-11,Mg,3.08
Q2,2001-09-11,Ca,6.07
Q2,2001-09-11,NO3-N,98
Q2,2001-09-18,K,1.07
