sample_id,sample_date,stream_ion,ion_conc
MPR,2007-09-11,NO3-N,65
MPR,2007-09-18,K,0.6
MPR,2007-09-18,Mg,1.96
MPR,2007-09-18,Ca,7.21
MPR,2007-09-18,NH4-N,6
MPR,2007-09-18,NO3-N,65
MPR,2007-09-25,K,0.56
MPR,2007-09-25,Mg,1.93
MPR,2007-09-25,Ca,7.76
MPR,2007-09-25,NO3-N,78
MPR,2007-10-02,K,0.52
MPR,2007-10-02,Mg,1.65
MPR,2007-10-02,Ca,7.04
MPR,2007-10-02,NH4-N,9
MPR,2007-10-02,NO3-N,69
MPR,2007-10-09,K,0.61
MPR,2007-10-09,Mg,2.1
MPR,2007-10-09,Ca,7.37
MPR,2007-10-09,NO3-N,83
MPR,2007-10-16,K,0.38
MPR,2007-10-16,Mg,1.97
MPR,2007-10-16,Ca,6.68
MPR,2007-10-16,NH4-N,5
MPR,2007-10-16,NO3-N,189
MPR,2007-10-23,K,0.61
MPR,2007-10-23,Mg,2.16
MPR,2007-10-23,Ca,8.55
MPR,2007-10-23,NO3-N,57
MPR,2007-10-30,K,0.5
MPR,2007-10-30,Mg,1.42
MPR,2007-10-30,Ca,5.8
MPR,2007-10-30,NO3-N,80
MPR,2007-11-06,K,0.57
MPR,2007-11-06,Mg,2.04
MPR,2007-11-06,Ca,7.69
MPR,2007-11-06,NO3-N,128
MPR,2007-11-13,K,0.53
MPR,2007-11-13,Mg,1.23
MPR,2007-11-13,Ca,6.11
MPR,2007-11-13,NH4-N,5
MPR,2007-11-13,NO3-N,221
MPR,2007-11-20,K,0.45
MPR,2007-11-20,Mg,1.09
MPR,2007-11-20,Ca,4.58
MPR,2007-11-20,NH4-N,5
MPR,2007-11-20,NO3-N,112
MPR,2007-11-27,K,0.56
MPR,2007-11-27,Mg,2.18
MPR,2007-11-27,Ca,6.71
MPR,2007-11-27,NH4-N,10
MPR,2007-11-27,NO3-N,121
MPR,2007-12-04,K,0.53
MPR,2007-12-04,Mg,1.97
MPR,2007-12-04,Ca,7.67
MPR,2007-12-04,NO3-N,52
MPR,2007-12-11,K,0.48
MPR,2007-12-11,Mg,0.83
MPR,2007-12-11,Ca,4.26
MPR,2007-12-11,NO3-N,88
MPR,2007-12-18,K,0.45
MPR,2007-12-18,Mg,1.36
MPR,2007-12-18,Ca,6.55
MPR,2007-12-18,NH4-N,10
MPR,2007-12-26,K,0.61
MPR,2007-12-26,Mg,1.99
MPR,2007-12-26,Ca,8.02
MPR,2007-12-26,NH4-N,32
MPR,2007-12-26,NO3-N,59
MPR,2008-01-01,K,0.63
MPR,2008-01-01,Mg,1.97
MPR,2008-01-01,Ca,8.1
MPR,2008-01-01,NH4-N,16
MPR,2008-01-01,NO3-N,28
MPR,2008-01-08,K,0.61
MPR,2008-01-08,Mg,1.96
MPR,2008-01-08,Ca,7.68
MPR,2008-01-08,NH4-N,6
MPR,2008-01-08,NO3-N,61
MPR,2008-01-15,K,0.62
MPR,2008-01-15,Mg,2.21
MPR,2008-01-15,Ca,8.39
MPR,2008-01-15,NH4-N,9
MPR,2008-01-15,NO3-N,101
MPR,2008-01-22,K,0.56
MPR,2008-01-22,Mg,1.51
MPR,2008-01-22,Ca,7.46
MPR,2008-01-22,NO3-N,43
MPR,2008-02-05,K,0.8
MPR,2008-02-05,Mg,2.06
MPR,2008-02-05,Ca,8.58
MPR,2008-02-05,NH4-N,15
MPR,2008-02-05,NO3-N,67
MPR,2008-02-12,K,0.63
MPR,2008-02-12,Mg,2.13
MPR,2008-02-12,Ca,9.53
MPR,2008-02-12,NO3-N,89
MPR,2008-02-19,K,0.6
MPR,2008-02-19,Mg,2.01
MPR,2008-02-19,Ca,7.93
MPR,2008-02-19,NH4-N,7
MPR,2008-02-26,K,0.66
MPR,2008-02-26,Mg,2.17
MPR,2008-02-26,Ca,8.66
MPR,2008-02-26,NH4-N,7
MPR,2008-02-26,NO3-N,55
MPR,2008-03-04,K,0.63
MPR,2008-03-04,Mg,1.92
MPR,2008-03-04,Ca,7.74
MPR,2008-03-04,NO3-N,80
MPR,2008-03-11,K,0.91
MPR,2008-03-11,Mg,4.22
MPR,2008-03-11,Ca,7.22
MPR,2008-03-11,NH4-N,7
MPR,2008-03-11,NO3-N,114
MPR,2008-03-18,K,0.61
MPR,2008-03-18,Mg,2.06
MPR,2008-03-18,Ca,6.28
MPR,2008-03-18,NO3-N,65
MPR,2008-03-25,K,0.63
MPR,2008-03-25,Mg,2.16
MPR,2008-03-25,Ca,7.01
MPR,2008-03-25,NO3-N,45
MPR,2008-04-01,K,0.64
MPR,2008-04-01,Mg,2.27
MPR,2008-04-01,Ca,6.92
MPR,2008-04-01,NH4-N,12
MPR,2008-04-01,NO3-N,51
MPR,2008-04-08,K,0.69
MPR,2008-04-08,Mg,1.95
MPR,2008-04-08,Ca,5.32
MPR,2008-04-08,NH4-N,6
MPR,2008-04-08,NO3-N,36
MPR,2008-04-15,K,0.66
MPR,2008-04-15,Mg,1.68
MPR,2008-04-15,Ca,6.02
MPR,2008-04-15,NO3-N,32
MPR,2008-04-22,K,0.75
MPR,2008-04-22,Mg,2.22
MPR,2008-04-22,Ca,6.6
MPR,2008-04-22,NO3-N,66
MPR,2008-04-29,K,0.67
MPR,2008-04-29,Mg,1.45
MPR,2008-04-29,Ca,6.67
MPR,2008-05-06,K,0.55
MPR,2008-05-06,Mg,2.15
MPR,2008-05-06,Ca,8.86
MPR,2008-05-06,NO3-N,39
MPR,2008-05-13,K,0.59
MPR,2008-05-13,Mg,2.48
MPR,2008-05-13,Ca,8.49
MPR,2008-05-13,NH4-N,6
MPR,2008-05-13,NO3-N,28
MPR,2008-05-20,K,0.36
MPR,2008-05-20,Mg,1.77
MPR,2008-05-20,Ca,7.44
MPR,2008-05-20,NO3-N,33
MPR,2008-05-27,K,0.79
MPR,2008-05-27,Mg,2.45
MPR,2008-05-27,Ca,9.99
MPR,2008-05-27,NO3-N,39
MPR,2008-06-03,K,0.62
MPR,2008-06-03,Mg,1.51
MPR,2008-06-03,Ca,7.92
MPR,2008-06-03,NO3-N,28
MPR,2008-06-10,K,0.77
MPR,2008-06-10,Mg,2.16
MPR,2008-06-10,Ca,10.47
MPR,2008-06-10,NO3-N,56
MPR,2008-06-17,K,0.76
MPR,2008-06-17,Mg,2.05
MPR,2008-06-17,Ca,10.34
MPR,2008-06-17,NO3-N,47
MPR,2008-06-24,K,0.75
MPR,2008-06-24,Mg,1.77
MPR,2008-06-24,Ca,8.93
MPR,2008-06-24,NO3-N,41
MPR,2008-07-08,K,0.54
MPR,2008-07-08,Mg,1.57
MPR,2008-07-08,Ca,7.42
MPR,2008-07-08,NH4-N,32
MPR,2008-07-08,NO3-N,64
MPR,2008-07-15,K,0.67
MPR,2008-07-15,Mg,2.2
MPR,2008-07-15,Ca,7.42
MPR,2008-07-15,NO3-N,39
MPR,2008-07-22,K,0.74
MPR,2008-07-22,Mg,2.66
MPR,2008-07-22,Ca,7.75
MPR,2008-07-22,NH4-N,16
MPR,2008-07-22,NO3-N,68
MPR,2008-07-29,K,0.69
MPR,2008-07-29,Mg,2.76
MPR,2008-07-29,Ca,6.59
MPR,2008-07-29,NH4-N,6
MPR,2008-07-29,NO3-N,76
MPR,2008-08-05,K,0.56
MPR,2008-08-05,Mg,2.11
MPR,2008-08-05,Ca,8.25
MPR,2008-08-05,NO3-N,66
MPR,2008-08-12,K,0.7
MPR,2008-08-12,Mg,2.6
MPR,2008-08-12,Ca,10.34
MPR,2008-08-12,NH4-N,6
MPR,2008-08-12,NO3-N,66
MPR,2008-08-19,K,0.67
MPR,2008-08-19,Mg,2.4
MPR,2008-08-19,Ca,9.7
MPR,2008-08-19,NH4-N,6
MPR,2008-08-19,NO3-N,51
MPR,2008-08-26,K,0.56
MPR,2008-08-26,Mg,1.67
MPR,2008-08-26,Ca,6.98
MPR,2008-08-26,NO3-N,59
MPR,2008-09-02,K,0.53
MPR,2008-09-02,Mg,1.22
MPR,2008-09-02,Ca,5.01
MPR,2008-09-02,NH4-N,12
MPR,2008-09-02,NO3-N,61
MPR,2008-09-09,K,0.56
MPR,2008-09-09,Mg,1.76
MPR,2008-09-09,Ca,6.99
MPR,2008-09-09,NO3-N,50
MPR,2008-09-16,K,0.64
MPR,2008-09-16,Mg,2.1
MPR,2008-09-16,Ca,6.93
MPR,2008-09-16,NO3-N,78
MPR,2008-09-23,K,0.51
MPR,2008-09-23,Mg,1.35
MPR,2008-09-23,Ca,4.77
MPR,2008-09-23,NO3-N,114
MPR,2008-09-30,K,0.57
MPR,2008-09-30,Mg,2.23
MPR,2008-09-30,Ca,8.45
MPR,2008-09-30,NH4-N,19
MPR,2008-09-30,NO3-N,74
MPR,2008-10-07,K,0.5
MPR,2008-10-07,Mg,1.89
MPR,2008-10-07,Ca,7.53
MPR,2008-10-07,NO3-N,91
MPR,2008-10-14,K,0.48
MPR,2008-10-14,Mg,1.48
MPR,2008-10-14,Ca,5.86
MPR,2008-10-14,NH4-N,9
MPR,2008-10-14,NO3-N,50
MPR,2008-10-21,K,0.56
MPR,2008-10-21,Mg,2.26
MPR,2008-10-21,Ca,6.85
MPR,2008-10-21,NO3-N,108
MPR,2008-10-28,K,0.58
MPR,2008-10-28,Mg,2.51
MPR,2008-10-28,Ca,8.46
MPR,2008-10-28,NH4-N,11
MPR,2008-10-28,NO3-N,49
MPR,2008-11-03,K,0.53
MPR,2008-11-03,Mg,2.06
MPR,2008-11-03,Ca,6.53
MPR,2008-11-03,NO3-N,83
MPR,2008-11-10,K,0.52
MPR,2008-11-10,Mg,2.05
MPR,2008-11-10,Ca,6.7
MPR,2008-11-10,NO3-N,48
MPR,2008-11-18,K,0.51
MPR,2008-11-18,Mg,2.23
MPR,2008-11-18,Ca,6.49
MPR,2008-11-18,NO3-N,94
MPR,2008-11-25,K,0.45
MPR,2008-11-25,Mg,2.17
MPR,2008-11-25,Ca,7.98
MPR,2008-11-25,NO3-N,85
MPR,2008-12-02,Mg,0.33
MPR,2008-12-02,Ca,2.21
MPR,2008-12-02,NH4-N,41
MPR,2008-12-02,NO3-N,19
MPR,2008-12-09,K,0.43
MPR,2008-12-09,Mg,2.28
MPR,2008-12-09,Ca,8.13
MPR,2008-12-09,NH4-N,15
MPR,2008-12-09,NO3-N,48
MPR,2008-12-16,K,0.72
MPR,2008-12-16,Mg,2.09
MPR,2008-12-16,Ca,8.92
MPR,2008-12-16,NH4-N,8
MPR,2008-12-16,NO3-N,80
MPR,2008-12-23,K,0.56
MPR,2008-12-23,Mg,1.17
MPR,2008-12-23,Ca,4.88
MPR,2008-12-23,NH4-N,14
MPR,2008-12-23,NO3-N,75
MPR,2008-12-30,K,0.51
MPR,2008-12-30,Mg,1.61
MPR,2008-12-30,Ca,6.77
MPR,2008-12-30,NO3-N,51
MPR,2009-01-05,K,0.61
MPR,2009-01-05,Mg,2.36
MPR,2009-01-05,Ca,9.26
MPR,2009-01-05,NH4-N,12
MPR,2009-01-05,NO3-N,100
MPR,2009-01-13,K,0.61
MPR,2009-01-13,Mg,2.27
MPR,2009-01-13,Ca,10.23
MPR,2009-01-13,NH4-N,9
MPR,2009-01-13,NO3-N,86
MPR,2009-01-20,K,0.59
MPR,2009-01-20,Mg,2.27
MPR,2009-01-20,Ca,9.52
MPR,2009-01-20,NH4-N,23
MPR,2009-01-20,NO3-N,77
MPR,2009-01-27,K,0.58
MPR,2009-01-27,Mg,2.34
MPR,2009-01-27,Ca,7.82
MPR,2009-01-27,NO3-N,63
MPR,2009-02-03,K,0.58
MPR,2009-02-03,Mg,2.44
MPR,2009-02-03,Ca,9.99
MPR,2009-02-03,NO3-N,66
MPR,2009-02-10,K,0.63
MPR,2009-02-10,Mg,2.12
MPR,2009-02-10,Ca,9.69
MPR,2009-02-10,NO3-N,33
MPR,2009-02-17,K,0.63
MPR,2009-02-17,Mg,2.32
MPR,2009-02-17,Ca,11.84
MPR,2009-02-17,NH4-N,13
MPR,2009-02-17,NO3-N,34
MPR,2009-02-24,K,0.68
MPR,2009-02-24,Mg,2.46
MPR,2009-02-24,Ca,12.05
MPR,2009-03-03,K,0.66
MPR,2009-03-03,Mg,2.4
MPR,2009-03-03,Ca,11.93
MPR,2009-03-03,NO3-N,32
MPR,2009-03-10,K,0.61
MPR,2009-03-10,Mg,2.17
MPR,2009-03-10,Ca,10.99
MPR,2009-03-10,NH4-N,27
MPR,2009-03-10,NO3-N,69
MPR,2009-03-17,K,0.55
MPR,2009-03-17,Mg,1.46
MPR,2009-03-17,Ca,7.46
MPR,2009-03-17,NO3-N,52
MPR,2009-03-24,K,0.58
MPR,2009-03-24,Mg,1.39
MPR,2009-03-24,Ca,7.63
MPR,2009-03-24,NO3-N,58
MPR,2009-03-31,K,0.69
MPR,2009-03-31,Mg,2.09
MPR,2009-03-31,Ca,11.23
MPR,2009-03-31,NO3-N,49
MPR,2009-04-07,K,0.69
MPR,2009-04-07,Mg,2.11
MPR,2009-04-07,Ca,11.23
MPR,2009-04-07,NO3-N,6
MPR,2009-04-14,K,0.72
MPR,2009-04-14,Mg,2.4
MPR,2009-04-14,Ca,12.6
MPR,2009-04-21,K,0.77
MPR,2009-04-21,Mg,2.25
MPR,2009-04-21,Ca,8.08
MPR,2009-04-21,NO3-N,54
MPR,2009-04-28,K,0.75
MPR,2009-04-28,Mg,1.98
MPR,2009-04-28,Ca,6.52
MPR,2009-04-28,NH4-N,5
MPR,2009-04-28,NO3-N,32
MPR,2009-05-05,K,0.69
MPR,2009-05-05,Mg,1.88
MPR,2009-05-05,Ca,6.62
MPR,2009-05-05,NO3-N,28
MPR,2009-05-12,K,0.6
MPR,2009-05-12,Mg,1.69
MPR,2009-05-12,Ca,6.92
MPR,2009-05-12,NO3-N,36
MPR,2009-05-19,K,0.59
MPR,2009-05-19,Mg,1.57
MPR,2009-05-19,Ca,7.78
MPR,2009-05-19,NO3-N,62
MPR,2009-05-26,K,0.76
MPR,2009-05-26,Mg,1.99
MPR,2009-05-26,Ca,9.46
MPR,2009-05-26,NH4-N,14
MPR,2009-05-26,NO3-N,80
MPR,2009-06-02,K,0.74
MPR,2009-06-02,Mg,1.73
MPR,2009-06-02,Ca,7.6
MPR,2009-06-02,NO3-N,54
MPR,2009-06-09,K,0.61
MPR,2009-06-09,Mg,1.61
MPR,2009-06-09,Ca,5.93
MPR,2009-06-09,NO3-N,39
MPR,2009-06-16,K,0.68
MPR,2009-06-16,Mg,2.15
MPR,2009-06-16,Ca,8.19
MPR,2009-06-16,NO3-N,67
MPR,2009-06-23,K,0.7
MPR,2009-06-23,Mg,2.26
MPR,2009-06-23,Ca,5.39
MPR,2009-06-23,NO3-N,51
MPR,2009-06-30,K,0.63
MPR,2009-06-30,Mg,2.86
MPR,2009-06-30,Ca,8.15
MPR,2009-06-30,NO3-N,54
MPR,2009-07-07,K,0.61
MPR,2009-07-07,Mg,1.45
MPR,2009-07-07,Ca,5.45
MPR,2009-07-07,NH4-N,10
MPR,2009-07-07,NO3-N,28
MPR,2009-07-14,K,0.77
MPR,2009-07-14,Mg,2.22
MPR,2009-07-14,Ca,8.46
MPR,2009-07-14,NH4-N,21
MPR,2009-07-14,NO3-N,47
MPR,2009-07-21,K,0.77
MPR,2009-07-21,Mg,2.02
MPR,2009-07-21,Ca,7.93
MPR,2009-07-21,NO3-N,81
MPR,2009-07-28,K,0.82
MPR,2009-07-28,Mg,2.33
MPR,2009-07-28,Ca,8.37
MPR,2009-07-28,NH4-N,6
MPR,2009-07-28,NO3-N,100
MPR,2009-08-04,K,0.76
MPR,2009-08-04,Mg,2.09
MPR,2009-08-04,Ca,8.45
MPR,2009-08-04,NH4-N,10
MPR,2009-08-04,NO3-N,53
MPR,2009-08-11,K,0.77
MPR,2009-08-11,Mg,2.32
MPR,2009-08-11,Ca,8.82
MPR,2009-08-11,NH4-N,7
MPR,2009-08-11,NO3-N,67
MPR,2009-08-18,K,0.69
MPR,2009-08-18,Mg,1.63
MPR,2009-08-18,Ca,8.44
MPR,2009-08-18,NH4-N,10
MPR,2009-08-18,NO3-N,65
MPR,2009-08-25,K,0.59
MPR,2009-08-25,Mg,1.26
MPR,2009-08-25,Ca,6.21
MPR,2009-08-25,NH4-N,8
MPR,2009-08-25,NO3-N,46
MPR,2009-09-01,K,0.73
MPR,2009-09-01,Mg,1.99
MPR,2009-09-01,Ca,9.92
MPR,2009-09-01,NO3-N,49
MPR,2009-09-08,K,0.67
MPR,2009-09-08,Mg,1.75
MPR,2009-09-08,Ca,8.86
MPR,2009-09-15,K,0.72
MPR,2009-09-15,Mg,1.67
MPR,2009-09-15,Ca,7.39
MPR,2009-09-15,NO3-N,59
MPR,2009-09-22,K,0.58
MPR,2009-09-22,Mg,1.33
MPR,2009-09-22,Ca,7.06
MPR,2009-09-22,NH4-N,8
MPR,2009-09-22,NO3-N,61
MPR,2009-09-29,K,0.72
MPR,2009-09-29,Mg,2.11
MPR,2009-09-29,Ca,10.49
MPR,2009-09-29,NH4-N,6
MPR,2009-09-29,NO3-N,68
MPR,2009-10-06,K,0.67
MPR,2009-10-06,Mg,2.03
MPR,2009-10-06,Ca,8.03
MPR,2009-10-06,NH4-N,6
MPR,2009-10-06,NO3-N,79
MPR,2009-10-13,K,0.62
MPR,2009-10-13,Mg,1.63
MPR,2009-10-13,Ca,7.57
MPR,2009-10-13,NO3-N,65
MPR,2009-10-20,K,0.68
MPR,2009-10-20,Mg,2.19
MPR,2009-10-20,Ca,9.75
MPR,2009-10-20,NO3-N,95
MPR,2009-10-27,K,0.71
MPR,2009-10-27,Mg,2.38
MPR,2009-10-27,Ca,7.91
MPR,2009-10-27,NO3-N,80
MPR,2009-11-03,K,0.66
MPR,2009-11-03,Mg,2.06
MPR,2009-11-03,Ca,7.93
MPR,2009-11-03,NO3-N,45
MPR,2009-11-10,K,0.56
MPR,2009-11-10,Mg,0.93
MPR,2009-11-10,Ca,3.46
MPR,2009-11-10,NH4-N,31
MPR,2009-11-10,NO3-N,46
MPR,2009-11-17,K,0.74
MPR,2009-11-17,Mg,1.94
MPR,2009-11-17,Ca,8.08
MPR,2009-11-17,NH4-N,7
MPR,2009-11-17,NO3-N,61
MPR,2009-11-24,K,0.68
MPR,2009-11-24,Mg,1.9
MPR,2009-11-24,Ca,8.82
MPR,2009-11-24,NO3-N,32
MPR,2009-12-01,K,0.79
MPR,2009-12-01,Mg,2.45
MPR,2009-12-01,Ca,9.13
MPR,2009-12-01,NO3-N,74
MPR,2009-12-08,K,0.71
MPR,2009-12-08,Mg,2.07
MPR,2009-12-08,Ca,8.27
MPR,2009-12-08,NO3-N,64
MPR,2009-12-15,K,0.72
MPR,2009-12-15,Mg,2.34
MPR,2009-12-15,Ca,10.55
MPR,2009-12-15,NH4-N,19
MPR,2009-12-15,NO3-N,91
MPR,2009-12-22,K,0.92
MPR,2009-12-22,Mg,2.2
MPR,2009-12-22,Ca,9.08
MPR,2009-12-22,NH4-N,12
MPR,2009-12-22,NO3-N,64
MPR,2009-12-29,K,0.68
MPR,2009-12-29,Mg,2.18
MPR,2009-12-29,Ca,9.75
MPR,2009-12-29,NH4-N,7
MPR,2009-12-29,NO3-N,99
MPR,2010-01-05,K,0.67
MPR,2010-01-05,Mg,2.08
MPR,2010-01-05,Ca,9.61
MPR,2010-01-05,NH4-N,18
MPR,2010-01-05,NO3-N,99
MPR,2010-01-12,K,0.45
MPR,2010-01-12,Mg,1.75
MPR,2010-01-12,Ca,6.61
MPR,2010-01-12,NH4-N,10
MPR,2010-01-12,NO3-N,68
MPR,2010-01-19,K,0.46
MPR,2010-01-19,Mg,1.49
MPR,2010-01-19,Ca,5.88
MPR,2010-01-19,NH4-N,11
MPR,2010-01-19,NO3-N,64
MPR,2010-01-26,K,0.71
MPR,2010-01-26,Mg,1.67
MPR,2010-01-26,Ca,8.34
MPR,2010-01-26,NH4-N,18
MPR,2010-01-26,NO3-N,152
MPR,2010-02-02,K,0.61
MPR,2010-02-02,Mg,1.89
MPR,2010-02-02,Ca,8.18
MPR,2010-02-02,NO3-N,52
MPR,2010-02-09,K,0.66
MPR,2010-02-09,Mg,2.34
MPR,2010-02-09,Ca,8.55
MPR,2010-02-09,NH4-N,6
MPR,2010-02-09,NO3-N,75
MPR,2010-02-16,K,0.7
MPR,2010-02-16,Mg,2.4
MPR,2010-02-16,Ca,10.48
MPR,2010-02-16,NO3-N,69
MPR,2010-02-23,K,0.64
MPR,2010-02-23,Mg,1.84
MPR,2010-02-23,Ca,8.67
MPR,2010-02-23,NH4-N,21
MPR,2010-02-23,NO3-N,31
MPR,2010-03-02,K,0.63
MPR,2010-03-02,Mg,2.05
MPR,2010-03-02,Ca,8.86
MPR,2010-03-02,NH4-N,14
MPR,2010-03-02,NO3-N,57
MPR,2010-03-09,K,0.5
MPR,2010-03-09,Mg,1.77
MPR,2010-03-09,Ca,9.31
MPR,2010-03-09,NH4-N,13
MPR,2010-03-09,NO3-N,68
MPR,2010-03-16,K,0.62
MPR,2010-03-16,Mg,2.02
MPR,2010-03-16,Ca,8.23
MPR,2010-03-16,NO3-N,74
MPR,2010-03-23,K,0.68
MPR,2010-03-23,Mg,2.29
MPR,2010-03-23,Ca,9.81
MPR,2010-03-23,NH4-N,5
MPR,2010-03-23,NO3-N,73
MPR,2010-03-30,K,0.69
MPR,2010-03-30,Mg,2.4
MPR,2010-03-30,Ca,11.54
MPR,2010-03-30,NH4-N,7
MPR,2010-03-30,NO3-N,73
MPR,2010-04-06,K,0.27
MPR,2010-04-06,Mg,4.37
MPR,2010-04-06,Ca,6.91
MPR,2010-04-06,NH4-N,14
MPR,2010-04-06,NO3-N,98
MPR,2010-04-13,K,0.58
MPR,2010-04-13,Mg,0.93
MPR,2010-04-13,Ca,4
MPR,2010-04-13,NH4-N,22
MPR,2010-04-13,NO3-N,39
MPR,2010-04-20,K,0.58
MPR,2010-04-20,Mg,1.84
MPR,2010-04-20,Ca,8.24
MPR,2010-04-20,NH4-N,16
MPR,2010-04-20,NO3-N,35
MPR,2010-04-27,K,0.48
MPR,2010-04-27,Mg,1.32
MPR,2010-04-27,Ca,5.91
MPR,2010-04-27,NH4-N,6
MPR,2010-04-27,NO3-N,51
MPR,2010-05-04,K,0.45
MPR,2010-05-04,Mg,1.44
MPR,2010-05-04,Ca,7.08
MPR,2010-05-04,NO3-N,48
MPR,2010-05-11,K,0.5
MPR,2010-05-11,Mg,1.53
MPR,2010-05-11,Ca,6.8
MPR,2010-05-11,NO3-N,20
MPR,2010-05-18,K,0.36
MPR,2010-05-18,Mg,0.94
MPR,2010-05-18,Ca,3.94
MPR,2010-05-18,NH4-N,11
MPR,2010-05-18,NO3-N,39
MPR,2010-05-25,K,0.52
MPR,2010-05-25,Mg,1.89
MPR,2010-05-25,Ca,8.21
MPR,2010-05-25,NH4-N,7
MPR,2010-05-25,NO3-N,40
MPR,2010-06-01,K,0.42
MPR,2010-06-01,Mg,1.18
MPR,2010-06-01,Ca,5.27
MPR,2010-06-01,NH4-N,5
MPR,2010-06-01,NO3-N,49
MPR,2010-06-08,K,0.7
MPR,2010-06-08,Mg,2.27
MPR,2010-06-08,Ca,6.68
MPR,2010-06-08,NO3-N,42
MPR,2010-06-15,K,0.57
MPR,2010-06-15,Mg,2.08
MPR,2010-06-15,Ca,7.35
MPR,2010-06-15,NH4-N,10
MPR,2010-06-15,NO3-N,34
MPR,2010-06-22,K,0.41
MPR,2010-06-22,Mg,1.2
MPR,2010-06-22,Ca,5.21
MPR,2010-06-22,NO3-N,52
MPR,2010-06-29,K,0.48
MPR,2010-06-29,Mg,1.92
MPR,2010-06-29,Ca,7.02
MPR,2010-06-29,NO3-N,46
MPR,2010-07-06,K,0.51
MPR,2010-07-06,Mg,1.6
MPR,2010-07-06,Ca,6.48
MPR,2010-07-06,NO3-N,39
MPR,2010-07-13,K,0.53
MPR,2010-07-13,Mg,1.92
MPR,2010-07-13,Ca,6.79
MPR,2010-07-13,NH4-N,16
MPR,2010-07-13,NO3-N,66
MPR,2010-07-20,K,0.36
MPR,2010-07-20,Mg,0.9
MPR,2010-07-20,Ca,3.76
MPR,2010-07-20,NO3-N,40
MPR,2010-07-27,K,0.56
MPR,2010-07-27,Mg,1.81
MPR,2010-07-27,Ca,6.2
MPR,2010-07-27,NH4-N,7
MPR,2010-07-27,NO3-N,78
MPR,2010-08-03,K,0.61
MPR,2010-08-03,Mg,1.81
MPR,2010-08-03,Ca,6.68
MPR,2010-08-03,NH4-N,6
MPR,2010-08-03,NO3-N,61
MPR,2010-08-10,K,0.57
MPR,2010-08-10,Mg,1.16
MPR,2010-08-10,Ca,4.99
MPR,2010-08-10,NH4-N,27
MPR,2010-08-10,NO3-N,48
MPR,2010-08-24,K,0.73
MPR,2010-08-24,Mg,2.02
MPR,2010-08-24,Ca,8.87
MPR,2010-08-24,NH4-N,8
MPR,2010-08-24,NO3-N,65
MPR,2010-08-31,K,0.63
MPR,2010-08-31,Mg,1.91
MPR,2010-08-31,Ca,9.11
MPR,2010-08-31,NH4-N,7
MPR,2010-09-07,K,0.71
MPR,2010-09-07,Mg,1.07
MPR,2010-09-07,Ca,4.91
MPR,2010-09-14,K,0.53
MPR,2010-09-14,Mg,1.91
MPR,2010-09-14,Ca,8.58
MPR,2010-09-14,NO3-N,60
MPR,2010-09-21,K,0.47
MPR,2010-09-21,Mg,1.82
MPR,2010-09-21,Ca,7.73
MPR,2010-09-21,NH4-N,14
MPR,2010-09-21,NO3-N,59
MPR,2010-09-28,K,0.58
MPR,2010-09-28,Mg,1.43
MPR,2010-09-28,Ca,6.05
MPR,2010-09-28,NH4-N,9
MPR,2010-09-28,NO3-N,53
MPR,2010-10-05,K,0.55
MPR,2010-10-05,Mg,1.99
MPR,2010-10-05,Ca,7.85
MPR,2010-10-05,NO3-N,64
MPR,2010-10-12,K,0.66
MPR,2010-10-12,Mg,2.12
MPR,2010-10-12,Ca,9.21
MPR,2010-10-12,NO3-N,98
MPR,2010-10-19,K,0.68
MPR,2010-10-19,Mg,2.34
MPR,2010-10-19,Ca,10.87
MPR,2010-10-19,NO3-N,127
MPR,2010-10-26,K,0.69
MPR,2010-10-26,Mg,2.22
MPR,2010-10-26,Ca,8.37
MPR,2010-10-26,NO3-N,108
MPR,2010-11-02,K,0.58
MPR,2010-11-02,Mg,2.26
MPR,2010-11-02,Ca,8.62
MPR,2010-11-02,NO3-N,112
MPR,2010-11-09,K,0.51
MPR,2010-11-09,Mg,1.8
MPR,2010-11-09,Ca,7.33
MPR,2010-11-09,NH4-N,10
MPR,2010-11-09,NO3-N,85
MPR,2010-11-16,K,0.58
MPR,2010-11-16,Mg,2.11
MPR,2010-11-16,Ca,6.96
MPR,2010-11-16,NO3-N,68
MPR,2010-11-23,K,0.52
MPR,2010-11-23,Mg,1.15
MPR,2010-11-23,Ca,4.01
MPR,2010-11-23,NH4-N,34
MPR,2010-11-23,NO3-N,84
MPR,2010-11-30,K,0.62
MPR,2010-11-30,Mg,2.34
MPR,2010-11-30,Ca,7.4
MPR,2010-11-30,NO3-N,34
MPR,2010-12-07,K,0.96
MPR,2010-12-07,Mg,2.52
MPR,2010-12-07,Ca,9.82
MPR,2010-12-07,NO3-N,17
MPR,2010-12-14,K,0.64
MPR,2010-12-14,Mg,2.13
MPR,2010-12-14,Ca,8.5
MPR,2010-12-14,NO3-N,68
MPR,2010-12-21,K,0.66
MPR,2010-12-21,Mg,2
MPR,2010-12-21,Ca,7.25
MPR,2010-12-21,NH4-N,30
MPR,2010-12-21,NO3-N,41
MPR,2010-12-28,K,0.63
MPR,2010-12-28,Mg,2.09
MPR,2010-12-28,Ca,6.8
MPR,2010-12-28,NO3-N,61
MPR,2011-01-04,K,0.6
MPR,2011-01-04,Mg,2.08
MPR,2011-01-04,Ca,8.43
